subset,config,min_sample,k,cap,n_cases,n_moved,stat,mae,bias,rel_mae_vs_no_adjustment
all_treated,m8_k5_cap0.85-1.20,8.0,5.0,0.85-1.20,14709,8498,TOV,1.0810304587892543,-0.01775005958111977,1.0041310758882973
all_treated,m8_k5_cap0.85-1.20,8.0,5.0,0.85-1.20,14709,8498,FG3A,1.8071575140488572,-0.11939654195473276,1.0066149895674672
all_treated,m8_k5_cap0.85-1.20,8.0,5.0,0.85-1.20,14709,8498,OREB,0.9170681888657444,-0.014037249139313434,1.0073746878457739
all_treated,m8_k5_cap0.85-1.20,8.0,5.0,0.85-1.20,14709,8498,POOLED,,,1.004498879067596
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,PTS,5.5864510498259765,-0.5941948517937482,0.9993961720958346
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,AST,1.6774088050331954,-0.1866672279461687,0.9996863192341787
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,REB,2.0724597149143538,-0.1160654340290971,1.0008164950175138
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,STL,0.8202344984825544,-0.015076922433823643,1.0043325387039996
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,BLK,0.593497868924782,-0.006356373432268631,1.0033980646114133
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,FG3M,1.1175757311794785,-0.059304458957290966,1.0070305278921075
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,TOV,1.0802580879215573,-0.02094860140147649,1.0034136478231954
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,FG3A,1.8027110289724597,-0.14272220314274883,1.0041382278607571
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,OREB,0.9170504338760816,-0.016110890834684196,1.0073551844681772
all_treated,m8_k10_capnone,8.0,10.0,none,14709,8498,POOLED,,,1.003285241967464
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,PTS,5.586379813403321,-0.5946987613438898,0.9993834281538434
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,AST,1.677408330296914,-0.18669318623452072,0.9996860363053159
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,REB,2.072465707915422,-0.11606215019614458,1.0008193891120434
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,STL,0.8201150125964788,-0.014905771986522992,1.0041862347341914
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,BLK,0.5937140484566561,-0.00591092277980964,1.0037635488620713
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,FG3M,1.1175284651103348,-0.05943247463979993,1.0069879371546449
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,TOV,1.0801268766381775,-0.021382838883595816,1.0032917702885917
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,FG3A,1.8026045787080138,-0.1428035075736455,1.00407893339915
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,OREB,0.9168662609992544,-0.01625210506906401,1.0071528755269707
all_treated,m8_k10_cap0.75-1.35,8.0,10.0,0.75-1.35,14709,8498,POOLED,,,1.0032611281707582
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,PTS,5.585975436894225,-0.6011884677958665,0.9993110866383318
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,AST,1.6772004783392753,-0.19107728442300995,0.9995621626509903
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,REB,2.0724498113497485,-0.11719364784465446,1.0008117124633606
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,STL,0.8195150969175325,-0.015457507696788279,1.0034516706089822
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,BLK,0.5933343753213252,-0.006061118502636246,1.0031216539048642
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,FG3M,1.1166173868659284,-0.0610723766434187,1.006166978377697
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,TOV,1.0795288166374266,-0.022833474098580164,1.0027362534415711
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,FG3A,1.8023551335001906,-0.14367539022613438,1.0039399885184084
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,OREB,0.9157961004098084,-0.017067342893291457,1.0059773329633679
all_treated,m8_k10_cap0.85-1.20,8.0,10.0,0.85-1.20,14709,8498,POOLED,,,1.0027865377297305
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,PTS,5.57495456827222,-0.6985864461217343,0.9973394925411553
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,AST,1.675101724270796,-0.20827932898120863,0.9983113669454947
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,REB,2.0685979042346387,-0.13786492762700397,0.9989515787534823
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,STL,0.8185169351716013,-0.01769541565079475,1.0022294758315338
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,BLK,0.592836373797838,-0.00739959200723097,1.0022797068802762
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,FG3M,1.114138026325379,-0.06912089872766151,1.0039328642283596
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,TOV,1.0779716941771578,-0.02895902449523073,1.0012898972925772
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,FG3A,1.7974804246394076,-0.1741811522571694,1.0012246994686744
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,OREB,0.9142838484862315,-0.02115866043170284,1.004316164984854
all_treated,m8_k20_capnone,8.0,20.0,none,14709,8498,POOLED,,,1.0010972496584898
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,PTS,5.57495456827222,-0.6985864461217343,0.9973394925411553
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,AST,1.6750991485330557,-0.20827675324346842,0.9983098318815479
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,REB,2.0685979042346387,-0.13786492762700397,0.9989515787534823
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,STL,0.8185124662954681,-0.01767655952452165,1.002224003935728
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,BLK,0.5929348457122575,-0.007281753596768616,1.0024461885704736
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,FG3M,1.1141406646242418,-0.06912166744058501,1.0039352415594185
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,TOV,1.077959732877255,-0.028988195139530798,1.0012787868628545
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,FG3A,1.7974774825012876,-0.174185204366819,1.0012230606517423
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,OREB,0.9142672245629181,-0.021177937981143924,1.0042979040531568
all_treated,m8_k20_cap0.75-1.35,8.0,20.0,0.75-1.35,14709,8498,POOLED,,,1.0011117876455067
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,PTS,5.574951328459118,-0.6998580698800455,0.9973389129501441
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,AST,1.6749990216475144,-0.20882009944122606,0.9982501592022565
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,REB,2.0686269733933336,-0.13789784671859276,0.9989656166106762
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,STL,0.8183915857779795,-0.017740903678382932,1.0020759923155953
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,BLK,0.5929162559706898,-0.007079128451003607,1.0024147597959363
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,FG3M,1.113982703311226,-0.06947985534413384,1.0037929050179253
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,TOV,1.077827959201264,-0.02971110553236275,1.0011563869415843
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,FG3A,1.7974116460054477,-0.1744358294425399,1.00118638869423
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,OREB,0.9140108967835697,-0.02146477627801991,1.004016334896313
all_treated,m8_k20_cap0.85-1.20,8.0,20.0,0.85-1.20,14709,8498,POOLED,,,1.0010219396027402
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,PTS,5.57378384229067,-0.797802365233243,0.997130053837746
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,AST,1.6746291605141466,-0.22939658827015885,0.9980297328434972
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,REB,2.067929994326567,-0.15787498573062464,0.9986290367767321
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,STL,0.8172668305523886,-0.020159681928320954,1.0006987907065088
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,BLK,0.5922468275096795,-0.008517153469621109,1.0012829895616298
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,FG3M,1.1117426723037138,-0.07883278389537786,1.0017744470780692
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,TOV,1.0766471307339127,-0.03728694592879139,1.0000595570144342
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,FG3A,1.7950241914671194,-0.20385744908696332,0.9998565391894088
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,OREB,0.9122895647091824,-0.026081675022890445,1.0021254980074448
all_treated,m8_k40_capnone,8.0,40.0,none,14709,8498,POOLED,,,0.9999540716683856
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,PTS,5.57378384229067,-0.797802365233243,0.997130053837746
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,AST,1.6746291605141466,-0.22939658827015885,0.9980297328434972
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,REB,2.067929994326567,-0.15787498573062464,0.9986290367767321
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,STL,0.8172662138721863,-0.02015906524811879,1.0006980356151365
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,BLK,0.5922493819325133,-0.008520054296067033,1.0012873082004352
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,FG3M,1.1117467031668316,-0.07883117032712715,1.001778079227641
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,TOV,1.0766471307339127,-0.03728694592879139,1.0000595570144342
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,FG3A,1.795027221839531,-0.2038504260372891,0.9998582271542207
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,OREB,0.912292096042385,-0.02607867475656688,1.002128278608741
all_treated,m8_k40_cap0.75-1.35,8.0,40.0,0.75-1.35,14709,8498,POOLED,,,0.9999553676976203
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,PTS,5.573783694333351,-0.7978022172759245,0.9971300273687094
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,AST,1.6746021164110014,-0.22936117741290848,0.9980136153533249
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,REB,2.067929994326567,-0.15787498573062464,0.9986290367767321
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,STL,0.8172618997153386,-0.020149261863160614,1.000692753164682
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,BLK,0.5923149201410283,-0.008432171869212211,1.0013981104712186
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,FG3M,1.111741321054093,-0.07884537457995291,1.0017732294875463
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,TOV,1.0766417939901292,-0.03735503427892004,1.0000545999013077
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,FG3A,1.7950297246215168,-0.20386623072899307,0.9998596212429168
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,OREB,0.91226714974377,-0.02611667203360154,1.0021008757720868
all_treated,m8_k40_cap0.85-1.20,8.0,40.0,0.85-1.20,14709,8498,POOLED,,,0.9999613188376139
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,PTS,5.577513042264007,-0.8732622217934526,0.997797194415027
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,AST,1.6752304345350968,-0.24590335302555727,0.9983880744779582
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,REB,2.068411719783586,-0.17260762426356874,0.9988616679733651
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,STL,0.8167635829542924,-0.021953327232794296,1.0000825913894507
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,BLK,0.5918426537552536,-0.009563668217399906,1.0005996725959052
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,FG3M,1.110484928945441,-0.08650183398892228,1.0006411136289817
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,TOV,1.076209503387083,-0.04398078637256133,0.9996530604027638
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,FG3A,1.794485112771096,-0.22622786725732127,0.9995562639274267
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,OREB,0.9111746815524548,-0.029889896881853478,1.0009008289090846
all_treated,m8_k80_capnone,8.0,80.0,none,14709,8498,POOLED,,,0.9996089408577736
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,PTS,5.577513042264007,-0.8732622217934526,0.997797194415027
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,AST,1.6752304345350968,-0.24590335302555727,0.9983880744779582
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,REB,2.068411719783586,-0.17260762426356874,0.9988616679733651
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,STL,0.8167635829542924,-0.021953327232794296,1.0000825913894507
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,BLK,0.5918429158298907,-0.009563988735875687,1.0006001156727844
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,FG3M,1.110485734500106,-0.08650102843425704,1.0006418395020629
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,TOV,1.076209503387083,-0.04398078637256133,0.9996530604027638
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,FG3A,1.7944876432912442,-0.22622446919994738,0.9995576734667131
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,OREB,0.9111746815524548,-0.029889896881853478,1.0009008289090846
all_treated,m8_k80_cap0.75-1.35,8.0,80.0,0.75-1.35,14709,8498,POOLED,,,0.9996092273565789
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,PTS,5.577513042264007,-0.8732622217934526,0.997797194415027
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,AST,1.6752304345350968,-0.24590335302555727,0.9983880744779582
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,REB,2.068411719783586,-0.17260762426356874,0.9988616679733651
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,STL,0.8167632344156844,-0.021952738159537164,1.0000821646228788
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,BLK,0.5918454219214387,-0.009563893884002193,1.0006043526002288
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,FG3M,1.1104896041201349,-0.08650067443297775,1.0006453263579347
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,TOV,1.076209503387083,-0.04398078637256133,0.9996530604027638
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,FG3A,1.7944907861584127,-0.22621928370142794,0.9995594240928635
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,OREB,0.9111767645296232,-0.02988747475820541,1.0009031170033618
all_treated,m8_k80_cap0.85-1.20,8.0,80.0,0.85-1.20,14709,8498,POOLED,,,0.9996104868829313
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,PTS,5.582060173402578,-0.9218526051097423,0.9986106599611088
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,AST,1.676225931329562,-0.2564625778832082,0.9989813612922889
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,REB,2.0692691159039796,-0.18188385220635672,0.9992757151916916
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,STL,0.8166238843606142,-0.023053578624526613,0.9999115380583583
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,BLK,0.5916564660064338,-0.010269964506927307,1.0002848939983702
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,FG3M,1.11004006633246,-0.09146798997575195,1.0002402546809113
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,TOV,1.0762102871519796,-0.04829312084616432,0.9996537884143406
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,FG3A,1.7946604672717417,-0.2405825254919107,0.9996539391258895
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,OREB,0.9107109057816681,-0.03230388118505212,1.0003913837249654
all_treated,m8_k160_capnone,8.0,160.0,none,14709,8498,POOLED,,,0.9996670593831027
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,PTS,5.582060173402578,-0.9218526051097423,0.9986106599611088
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,AST,1.676225931329562,-0.2564625778832082,0.9989813612922889
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,REB,2.0692691159039796,-0.18188385220635672,0.9992757151916916
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,STL,0.8166238843606142,-0.023053578624526613,0.9999115380583583
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,BLK,0.5916564660064338,-0.010269964506927307,1.0002848939983702
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,FG3M,1.11004006633246,-0.09146798997575195,1.0002402546809113
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,TOV,1.0762102871519796,-0.04829312084616432,0.9996537884143406
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,FG3A,1.7946604672717417,-0.2405825254919107,0.9996539391258895
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,OREB,0.9107109057816681,-0.03230388118505212,1.0003913837249654
all_treated,m8_k160_cap0.75-1.35,8.0,160.0,0.75-1.35,14709,8498,POOLED,,,0.9996670593831027
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,PTS,5.582060173402578,-0.9218526051097423,0.9986106599611088
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,AST,1.676225931329562,-0.2564625778832082,0.9989813612922889
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,REB,2.0692691159039796,-0.18188385220635672,0.9992757151916916
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,STL,0.8166238843606142,-0.023053578624526613,0.9999115380583583
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,BLK,0.5916563367103873,-0.0102702267247747,1.0002846754038148
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,FG3M,1.1100406515672365,-0.09146740474097552,1.000240782027085
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,TOV,1.0762102871519796,-0.04829312084616432,0.9996537884143406
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,FG3A,1.7946619595156974,-0.24058057907148434,0.9996547703291034
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,OREB,0.9107109057816681,-0.03230388118505212,1.0003913837249654
all_treated,m8_k160_cap0.85-1.20,8.0,160.0,0.85-1.20,14709,8498,POOLED,,,0.9996671860447507
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,PTS,5.585467694099537,-0.9498966109706645,0.9992202532629215
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,AST,1.676954204158166,-0.2625432148881775,0.9994153904813815
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,REB,2.0699303406750404,-0.1871583167376018,0.9995950288328831
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,STL,0.8166236792700402,-0.02367955959788811,0.9999112869361034
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,BLK,0.5915703325908589,-0.010670317347075516,1.0001392724097993
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,FG3M,1.1098840570093986,-0.09433999239215457,1.000099677047937
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,TOV,1.0763372485067166,-0.050765480265278405,0.9997717183400812
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,FG3A,1.7948945654709736,-0.24887896069577173,0.9997843354829008
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,OREB,0.9105174337561432,-0.03368636543526826,1.0001788599195534
all_treated,m8_k320_capnone,8.0,320.0,none,14709,8498,POOLED,,,0.9997906469681734
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,PTS,5.585467694099537,-0.9498966109706645,0.9992202532629215
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,AST,1.676954204158166,-0.2625432148881775,0.9994153904813815
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,REB,2.0699303406750404,-0.1871583167376018,0.9995950288328831
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,STL,0.8166236792700402,-0.02367955959788811,0.9999112869361034
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,BLK,0.5915703325908589,-0.010670317347075516,1.0001392724097993
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,FG3M,1.1098840570093986,-0.09433999239215457,1.000099677047937
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,TOV,1.0763372485067166,-0.050765480265278405,0.9997717183400812
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,FG3A,1.7948945654709736,-0.24887896069577173,0.9997843354829008
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,OREB,0.9105174337561432,-0.03368636543526826,1.0001788599195534
all_treated,m8_k320_cap0.75-1.35,8.0,320.0,0.75-1.35,14709,8498,POOLED,,,0.9997906469681734
all_treated,m8_k320_cap0.85-1.20,8.0,320.0,0.85-1.20,14709,8498,PTS,5.585467694099537,-0.9498966109706645,0.9992202532629215
all_treated,m8_k320_cap0.85-1.20,8.0,320.0,0.85-1.20,14709,8498,AST,1.676954204158166,-0.2625432148881775,0.9994153904813815
all_treated,m8_k320_cap0.85-1.20,8.0,320.0,0.85-1.20,14709,8498,REB,2.0699303406750404,-0.1871583167376018,0.9995950288328831
all_treated,m8_k320_cap0.85-1.20,8.0,320.0,0.85-1.20,14709,8498,STL,0.8166236792700402,-0.02367955959788811,0.9999112869361034
