row_type,subset,variant,mpg_source,quality,strength,fold,stat,n_cases,n_moved,mae,bias,rel_mae_vs_reference,fitted_s,ci_lo,ci_hi
eval,season_2024-25,loso_const_perstat,,,const_loso,,FG3M,5224,5224.0,1.0895065103750219,-0.20198296451270262,0.9887189069998804,,,
eval,season_2024-25,loso_const_perstat,,,const_loso,,TOV,5224,5224.0,1.0579465055493578,-0.1969279730939329,0.9916070449825848,,,
eval,season_2024-25,loso_const_perstat,,,const_loso,,FG3A,5224,5224.0,1.7728523247900734,-0.17242485776190639,0.9980626542088312,,,
eval,season_2024-25,loso_const_perstat,,,const_loso,,OREB,5224,5224.0,0.8896351228340925,-0.25292178179068553,0.9892174541402842,,,
eval,season_2024-25,loso_const_perstat,,,const_loso,,POOLED,5224,5224.0,,,0.9899168736863025,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,PTS,5224,5224.0,5.5044798843574405,-0.6649493249097645,1.0000627703771925,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,AST,5224,5224.0,1.6309477844348694,-0.2154905897367536,0.9990294682770169,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,REB,5224,5224.0,2.0322080476888424,-0.21102032203915017,0.9971725612059316,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,STL,5224,5224.0,0.8170330995892984,-0.1452289036350842,0.992989589799688,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,BLK,5224,5224.0,0.5521694519462352,-0.20965114983168107,0.9481083953006588,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,FG3M,5224,5224.0,1.0896869659362218,-0.19915207310175276,0.9888826690550243,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,TOV,5224,5224.0,1.058357469593998,-0.20031400126538598,0.9919922391675101,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,FG3A,5224,5224.0,1.7737808187706583,-0.20943629612538014,0.9985853684550894,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,OREB,5224,5224.0,0.8901543987577981,-0.2519088763854914,0.9897948558121156,,,
eval,season_2024-25,loso_constw_pit_q,pit,True,const_plus_w_loso,,POOLED,5224,5224.0,,,0.9896242130500251,,,
eval,season_2025-26,reference,,,,,PTS,6002,0.0,5.38048916983773,-0.27064336892365143,1.0000000000000042,,,
eval,season_2025-26,reference,,,,,AST,6002,0.0,1.604441485668155,-0.08020346407130773,1.0000000000000024,,,
eval,season_2025-26,reference,,,,,REB,6002,0.0,2.06147880257452,-0.070932381491087,1.000000000000001,,,
eval,season_2025-26,reference,,,,,STL,6002,0.0,0.8300365235758844,0.002391292301347789,1.0000000000000004,,,
eval,season_2025-26,reference,,,,,BLK,6002,0.0,0.5916848683753322,-0.018954661698567996,1.0000000000000004,,,
eval,season_2025-26,reference,,,,,FG3M,6002,0.0,1.0674128664740854,-0.023854295171593803,1.0000000000000009,,,
eval,season_2025-26,reference,,,,,TOV,6002,0.0,1.051866775190816,0.031235651106162818,0.9999999999999964,,,
eval,season_2025-26,reference,,,,,FG3A,6002,0.0,1.7290729096778326,-0.04258832841075358,0.9999999999999981,,,
eval,season_2025-26,reference,,,,,OREB,6002,0.0,0.9263928969730294,-0.007628770479876885,0.9999999999999993,,,
eval,season_2025-26,reference,,,,,POOLED,6002,0.0,,,1.0000000000000002,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,PTS,6002,6002.0,5.392073837568232,-0.09213842035669792,1.0021530881979035,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,AST,6002,6002.0,1.606669277536307,-0.03955632690160557,1.0013885154977953,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,REB,6002,6002.0,2.065133690665724,-0.010110252073311673,1.0017729447844148,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,STL,6002,6002.0,0.8313480370531692,0.013820036533045267,1.001580067189857,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,BLK,6002,6002.0,0.5930604179379628,-0.012458650367633798,1.0023248009813195,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,FG3M,6002,6002.0,1.0695239277274413,-0.004099600791386893,1.001977736375176,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,TOV,6002,6002.0,1.0552109626164559,0.05205479593445,1.0031792880091963,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,FG3A,6002,6002.0,1.732878997782721,0.011202060194942482,1.0022012305459083,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,OREB,6002,6002.0,0.9285272551137376,0.006574603823590436,1.0023039448463837,,,
eval,season_2025-26,pit_q_s0.05,pit,True,0.05,,POOLED,6002,6002.0,,,1.0020979573808837,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,PTS,6002,6002.0,5.409399345778384,0.08636652821025545,1.005373150103664,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,AST,6002,6002.0,1.609611585040336,0.0010908102680965682,1.0032223670469553,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,REB,6002,6002.0,2.070737641155367,0.050711877344463564,1.0044913576454368,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,STL,6002,6002.0,0.8328973912610375,0.025248780764742736,1.003446676867698,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,BLK,6002,6002.0,0.5945252752546837,-0.005962639036699607,1.0048005400022328,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,FG3M,6002,6002.0,1.0721881761828271,0.01565509358881999,1.0044737232037653,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,TOV,6002,6002.0,1.0588936134163702,0.07287394076273716,1.0066803500132189,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,FG3A,6002,6002.0,1.738458089110067,0.06499244880063855,1.0054278679514908,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,OREB,6002,6002.0,0.9309118330218394,0.02077797812705775,1.0048779908217937,,,
eval,season_2025-26,pit_q_s0.10,pit,True,0.1,,POOLED,6002,6002.0,,,1.0047548915173616,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,PTS,6002,6002.0,5.432769204627812,0.264871476777209,1.0097165951161429,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,AST,6002,6002.0,1.6133512178087952,0.04173794743779872,1.0055531673920373,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,REB,6002,6002.0,2.0783944874362636,0.11153400676223886,1.008205606984957,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,STL,6002,6002.0,0.8346632031269117,0.036677524996440204,1.0055740674291,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,BLK,6002,6002.0,0.5960774290819939,0.0005333722942345889,1.0074238178825212,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,FG3M,6002,6002.0,1.0752273566970556,0.03540978796902689,1.0073209631140987,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,TOV,6002,6002.0,1.062842889060483,0.09369308559102435,1.010434889786943,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,FG3A,6002,6002.0,1.745405706552464,0.11878283740633469,1.0094459850612496,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,OREB,6002,6002.0,0.9335450766660873,0.034981352430525074,1.0077204604184973,,,
eval,season_2025-26,pit_q_s0.15,pit,True,0.15,,POOLED,6002,6002.0,,,1.0079328392428386,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,PTS,6002,6002.0,5.461407300669537,0.4433764253441628,1.0150391773457041,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,AST,6002,6002.0,1.618092136256308,0.08238508460750091,1.0085080389095475,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,REB,6002,6002.0,2.0876854258610327,0.1723561361800142,1.0127125359008233,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,STL,6002,6002.0,0.8365158157687773,0.04810626922813768,1.0078060326369493,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,BLK,6002,6002.0,0.5976853205062193,0.007029383625168787,1.0101412972539987,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,FG3M,6002,6002.0,1.0786494560227982,0.05516448234923381,1.0105269384524385,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,TOV,6002,6002.0,1.067131629685917,0.11451223041931154,1.0145121557740315,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,FG3A,6002,6002.0,1.7536850645402953,0.1725732260120308,1.0142343071392201,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,OREB,6002,6002.0,0.9363987428526371,0.0491847267339924,1.0108008663627506,,,
eval,season_2025-26,pit_q_s0.20,pit,True,0.2,,POOLED,6002,6002.0,,,1.0115868166417181,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,PTS,6002,6002.0,5.57848728228101,0.978891271045023,1.036799277202016,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,AST,6002,6002.0,1.6385521603195008,0.2043264961166073,1.0212601549860478,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,REB,6002,6002.0,2.1254496611798586,0.35482252443334006,1.0310315383914934,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,STL,6002,6002.0,0.8428521871875686,0.0823925019232301,1.0154398791470927,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,BLK,6002,6002.0,0.6029847696957403,0.02651741761797137,1.0190978372515018,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,FG3M,6002,6002.0,1.0912678935899323,0.1144285654898545,1.0223484537849412,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,TOV,6002,6002.0,1.0817684581719766,0.17696966490417307,1.0284272530385157,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,FG3A,6002,6002.0,1.788186095720262,0.333944391829119,1.0341877926093008,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,OREB,6002,6002.0,0.9463504215454954,0.09179484964439437,1.0215432616524545,,,
eval,season_2025-26,pit_q_s0.35,pit,True,0.35,,POOLED,6002,6002.0,,,1.0255706053403737,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,PTS,6002,6002.0,5.741414137621703,1.5144061167458835,1.0670803260430841,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,AST,6002,6002.0,1.6685526741945458,0.3262679076257137,1.0399585706920913,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,REB,6002,6002.0,2.1779769140482372,0.5372889126866659,1.0565119133547376,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,STL,6002,6002.0,0.850413213159294,0.1166787346183225,1.0245491481454636,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,BLK,6002,6002.0,0.6088194877364631,0.04600545161077394,1.0289590291672996,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,FG3M,6002,6002.0,1.1066216231616024,0.1736926486304752,1.0367325127127553,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,TOV,6002,6002.0,1.0998056295177452,0.2394270993890346,1.0455750247632156,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,FG3A,6002,6002.0,1.8356893775266856,0.49531555764620727,1.0616610596650402,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,OREB,6002,6002.0,0.9579989393675974,0.1344049725547963,1.034117319441718,,,
eval,season_2025-26,pit_q_s0.50,pit,True,0.5,,POOLED,6002,6002.0,,,1.0439049893317118,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,PTS,6002,6002.0,5.388439874771215,-0.1204233559103917,1.0014776918385189,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,AST,6002,6002.0,1.6063189947447696,-0.04604598416755898,1.0011701947957528,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,REB,6002,6002.0,2.0646145988303184,-0.019728947252577705,1.0015211392190326,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,STL,6002,6002.0,0.8312146686089807,0.012013996419946429,1.0014193893878562,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,BLK,6002,6002.0,0.5926893894417208,-0.013457962782165832,1.0016977298560077,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,FG3M,6002,6002.0,1.069231080276165,-0.007247654400117303,1.0017033838163172,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,TOV,6002,6002.0,1.0544759730023083,0.048726100970052574,1.0024805401910477,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,FG3A,6002,6002.0,1.7322029862680333,0.002624230325484872,1.0018102629291559,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,OREB,6002,6002.0,0.9281747069087842,0.004337607744227099,1.0019233847124436,,,
eval,season_2025-26,pit_noq_s0.05,pit,False,0.05,,POOLED,6002,6002.0,,,1.0016893018606814,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,PTS,6002,6002.0,5.39985628896239,0.02979665710286805,1.003599508987631,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,AST,6002,6002.0,1.6086503518673518,-0.011888504263810233,1.0026232593938744,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,REB,6002,6002.0,2.068890882819392,0.03147448698593154,1.0035955161099002,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,STL,6002,6002.0,0.8325438554594838,0.02163670053854505,1.0030207488615055,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,BLK,6002,6002.0,0.5937717821128674,-0.007961263865763669,1.0035270696431122,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,FG3M,6002,6002.0,1.0713503999726366,0.009358986371359188,1.0036888570694849,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,TOV,6002,6002.0,1.0572793844808417,0.06621655083394233,1.0051457175164031,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,FG3A,6002,6002.0,1.7368149375615733,0.04783678906172332,1.0044775601077343,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,OREB,6002,6002.0,0.9301157377583043,0.01630398596833107,1.0040186413318135,,,
eval,season_2025-26,pit_noq_s0.10,pit,False,0.1,,POOLED,6002,6002.0,,,1.003744097669051,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,PTS,6002,6002.0,5.414402187255537,0.18001667011612768,1.0063029617470363,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,AST,6002,6002.0,1.6113826021703632,0.022268975639938477,1.0043261886234023,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,REB,6002,6002.0,2.0742841261097698,0.08267792122444079,1.006211717296952,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,STL,6002,6002.0,0.8339838854842171,0.03125940465714367,1.0047556484518627,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,BLK,6002,6002.0,0.5948994921677232,-0.0024645649493615033,1.00543299983523,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,FG3M,6002,6002.0,1.0737560723261161,0.02596562714283567,1.0059425982684513,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,TOV,6002,6002.0,1.0602707701006098,0.08370700069783209,1.007989600116674,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,FG3A,6002,6002.0,1.7422744434916133,0.09304934779796176,1.0076350359431847,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,OREB,6002,6002.0,0.932197784785691,0.028270364192435053,1.0062661186540056,,,
eval,season_2025-26,pit_noq_s0.15,pit,False,0.15,,POOLED,6002,6002.0,,,1.0060958743263109,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,PTS,6002,6002.0,5.4332843751626605,0.33023668312938737,1.009812343015374,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,AST,6002,6002.0,1.6146062593655144,0.056426455543687214,1.0063353969516253,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,REB,6002,6002.0,2.0807963478953075,0.13388135546295,1.00937072226824,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,STL,6002,6002.0,0.8355424673890451,0.0408821087757423,1.0066333753476786,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,BLK,6002,6002.0,0.5960832406372676,0.003032133967040657,1.0074336399273025,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,FG3M,6002,6002.0,1.0763783372204552,0.042572267914312144,1.0083992530237955,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,TOV,6002,6002.0,1.0634293383179871,0.10119745056172183,1.0109924216639221,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,FG3A,6002,6002.0,1.7484926678435149,0.13826190653420012,1.0112313124894758,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,OREB,6002,6002.0,0.9344994119288209,0.040236742416539024,1.0087506229616816,,,
eval,season_2025-26,pit_noq_s0.20,pit,False,0.2,,POOLED,6002,6002.0,,,1.0087732319610105,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,PTS,6002,6002.0,5.50950070854672,0.7808967221691667,1.0239776597697166,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,AST,6002,6002.0,1.627767931375245,0.15889889525493342,1.0145386702571952,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,REB,6002,6002.0,2.106511587105578,0.2874916581784777,1.0218448933235793,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,STL,6002,6002.0,0.8406910679661916,0.06975022113153818,1.0128362356205807,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,BLK,6002,6002.0,0.5999158047455663,0.01952223071624715,1.0139110138017136,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,FG3M,6002,6002.0,1.0856311451782334,0.09239219022874162,1.0170676963678809,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,TOV,6002,6002.0,1.0739831730996139,0.1536688001533911,1.0210258546333322,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,FG3A,6002,6002.0,1.772477363863238,0.2738995827429155,1.025102732188135,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,OREB,6002,6002.0,0.9423285808029134,0.07613587708885097,1.0172018631424666,,,
eval,season_2025-26,pit_noq_s0.35,pit,False,0.35,,POOLED,6002,6002.0,,,1.0186118465671778,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,PTS,6002,6002.0,5.614041207388123,1.2315567612089457,1.043407212648931,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,AST,6002,6002.0,1.6468595781509914,0.26137133496617965,1.0264379180305077,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,REB,6002,6002.0,2.14182193323891,0.4411019608940056,1.0389735419855175,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,STL,6002,6002.0,0.8464402228074107,0.09861833348733406,1.019762623409459,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,BLK,6002,6002.0,0.6041026794837989,0.036012327465453645,1.020987204121958,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,FG3M,6002,6002.0,1.0965793628864324,0.1422121125431711,1.0273244752133182,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,TOV,6002,6002.0,1.0866141407319814,0.20614014974506034,1.0330339985639894,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,FG3A,6002,6002.0,1.8046188286523615,0.4095372589516309,1.0436915751508717,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,OREB,6002,6002.0,0.9512347300530731,0.1120350117611629,1.0268156558207788,,,
eval,season_2025-26,pit_noq_s0.50,pit,False,0.5,,POOLED,6002,6002.0,,,1.031159356105037,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,PTS,6002,5862.0,5.391987772295411,-0.10172768646651587,1.0021370923896964,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,AST,6002,5862.0,1.6065471554603652,-0.041724434805135976,1.001312400490154,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,REB,6002,5862.0,2.064918351180584,-0.013414401402743152,1.0016684860410745,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,STL,6002,5862.0,0.8313164479904135,0.013207379831111303,1.0015420097527943,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,BLK,6002,5862.0,0.5930030936478762,-0.012816140572228605,1.0022279178376892,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,FG3M,6002,5862.0,1.0694333881095826,-0.005173273047130707,1.0018929148213964,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,TOV,6002,5862.0,1.0550503492679308,0.05094693704794978,1.003026594386474,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,FG3A,6002,5862.0,1.7326367520090655,0.008281825879380372,1.0020611290080843,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,OREB,6002,5862.0,0.9284707561495369,0.005809134418177752,1.0022429567231097,,,
eval,season_2025-26,prod_prev_q_s0.05,prod_prev,True,0.05,,POOLED,6002,5862.0,,,1.0020123890500525,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,PTS,6002,5862.0,5.408819922865764,0.06718799599061995,1.0052654604690732,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,AST,6002,5862.0,1.6093018013411786,-0.0032454055389641726,1.0030292882080418,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,REB,6002,5862.0,2.0701923111653424,0.04410357868560073,1.004226824248662,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,STL,6002,5862.0,0.8328202318101512,0.024023467360874837,1.0033537177644603,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,BLK,6002,5862.0,0.594399017405625,-0.006677619445889204,1.0045871530190482,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,FG3M,6002,5862.0,1.0719825682630568,0.013507749077332402,1.0042811005305445,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,TOV,6002,5862.0,1.0585410884102375,0.07065822298973677,1.006345207755238,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,FG3A,6002,5862.0,1.7378835739778025,0.05915198016951437,1.0050956002205877,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,OREB,6002,5862.0,0.9307900738387637,0.019247039316232405,1.0047465571898286,,,
eval,season_2025-26,prod_prev_q_s0.10,prod_prev,True,0.1,,POOLED,6002,5862.0,,,1.0045478788228315,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,PTS,6002,5862.0,5.431629271564498,0.23610367844775562,1.009504730910616,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,AST,6002,5862.0,1.6128418270612976,0.035233623727207584,1.0052356794985566,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,REB,6002,5862.0,2.077434011745116,0.10162155877394453,1.0077396911142975,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,STL,6002,5862.0,0.8345388389288645,0.034839554890638356,1.005424237639067,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,BLK,6002,5862.0,0.5958814761969666,-0.0005390983195498091,1.0070926400959987,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,FG3M,6002,5862.0,1.0748769694652651,0.03218877120179548,1.0069927047214975,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,TOV,6002,5862.0,1.062279148206201,0.09036950893152376,1.009898946578565,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,FG3A,6002,5862.0,1.7444044679872943,0.11002213445964831,1.008866924132375,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,OREB,6002,5862.0,0.9333343231283844,0.03268494421428703,1.0074929613321035,,,
eval,season_2025-26,prod_prev_q_s0.15,prod_prev,True,0.15,,POOLED,6002,5862.0,,,1.0075831684470087,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,PTS,6002,5862.0,5.459490490248042,0.4050193609048915,1.014682925272521,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,AST,6002,5862.0,1.6172525666898248,0.0737126529933794,1.0079847605139296,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,REB,6002,5862.0,2.0862686983605894,0.15913953886228846,1.012025297449148,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,STL,6002,5862.0,0.8363450739188659,0.04565564242040188,1.0076003286166302,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,BLK,6002,5862.0,0.5974117195854399,0.005599422806789585,1.009678887387864,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,FG3M,6002,5862.0,1.0781103372812715,0.05086979332625861,1.010021867960542,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,TOV,6002,5862.0,1.0663439848913012,0.11008079487331075,1.0137633491635432,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,FG3A,6002,5862.0,1.7521901349158524,0.16089228874978234,1.0133697226465272,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,OREB,6002,5862.0,0.9360807298025314,0.04612284911234169,1.0104575853950912,,,
eval,season_2025-26,prod_prev_q_s0.20,prod_prev,True,0.2,,POOLED,6002,5862.0,,,1.0110649693784217,,,
eval,season_2025-26,prod_prev_q_s0.35,prod_prev,True,0.35,,PTS,6002,5862.0,5.570919436169033,0.9117664082762984,1.035392742243373,,,
eval,season_2025-26,prod_prev_q_s0.35,prod_prev,True,0.35,,AST,6002,5862.0,1.6363503173389433,0.18914974079189473,1.0198878126474673,,,
eval,season_2025-26,prod_prev_q_s0.35,prod_prev,True,0.35,,REB,6002,5862.0,2.122116609681527,0.33169347912731995,1.0294147128902227,,,
eval,season_2025-26,prod_prev_q_s0.35,prod_prev,True,0.35,,STL,6002,5862.0,0.8424200254969088,0.07810390500969244,1.0149192253223693,,,
eval,season_2025-26,prod_prev_q_s0.35,prod_prev,True,0.35,,BLK,6002,5862.0,0.6024445134434789,0.024014986185807767,1.0181847561822752,,,
eval,season_2025-26,prod_prev_q_s0.35,prod_prev,True,0.35,,FG3M,6002,5862.0,1.0900677814912447,0.10691285969964791,1.0212241352233224,,,
eval,season_2025-26,prod_prev_q_s0.35,prod_prev,True,0.35,,TOV,6002,5862.0,1.080244069329125,0.1692146526986717,1.0269780306856422,,,
eval,season_2025-26,prod_prev_q_s0.35,prod_prev,True,0.35,,FG3A,6002,5862.0,1.7841275207187182,0.31350275162018426,1.0318405376272652,,,
eval,season_2025-26,prod_prev_q_s0.35,prod_prev,True,0.35,,OREB,6002,5862.0,0.9455495211983221,0.08643656380650562,1.020678725288035,,,
